marque,modele,annee,sous_modele,version,prix,consommation,moteur,puissance,transmission,carrosserie,portes,places,url
Subaru,OUTBACK,2013,Base,2.5i Groupe Tourisme,31095,8.6 (Automatique ville) / 6.5 (Automatique autoroute) / 9.8 (Manuelle ville) / 7.0 (Manuelle autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2013/base/25i-groupe-tourisme/
Subaru,OUTBACK,2013,Base,3.6R,34495,11.8 (Automatique ville) / 8.2 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2013/base/36r/
Subaru,OUTBACK,2013,Base,3.6R Limited,38495,11.8 (Automatique ville) / 8.2 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2013/base/36r-limited/
Subaru,OUTBACK,2013,Base,3.6R Limited avec Eyesight,39995,11.8 (Automatique ville) / 8.2 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2013/base/36r-limited-avec-eyesight/
Subaru,OUTBACK,2014,Base,2.5i Commodité,28495,8.6 (Automatique ville) / 6.5 (Automatique autoroute) / 9.4 (Manuelle ville) / 7.1 (Manuelle autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/25i-commodite/
Subaru,OUTBACK,2014,Base,2.5i Groupe Commodité PZEV,30495,8.6 (Automatique ville) / 6.5 (Automatique autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/25i-groupe-commodite-pzev/
Subaru,OUTBACK,2014,Base,2.5i Groupe Limited,36295,8.6 (Automatique ville) / 6.5 (Automatique autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/25i-groupe-limited/
Subaru,OUTBACK,2014,Base,2.5i Groupe Tourisme,31095,8.6 (Automatique ville) / 6.5 (Automatique autoroute) / 9.4 (Manuelle ville) / 7.1 (Manuelle autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/25i-groupe-tourisme/
Subaru,OUTBACK,2014,Base,2.5i Limited avec Eyesight,37795,8.6 (Automatique ville) / 6.5 (Automatique autoroute),H4 2.5L SACT 16 soupapes,173 cv @                                                     5600 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/25i-limited-avec-eyesight/
Subaru,OUTBACK,2014,Base,3.6R,34495,11.9 (Automatique ville) / 8.2 (Automatique autoroute),H6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/36r/
Subaru,OUTBACK,2014,Base,3.6R Limited,38495,11.9 (Automatique ville) / 8.2 (Automatique autoroute),H6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/36r-limited/
Subaru,OUTBACK,2014,Base,3.6R Limited avec Eyesight,39995,11.9 (Automatique ville) / 8.2 (Automatique autoroute),H6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Automatique,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2014/base/36r-limited-avec-eyesight/
Subaru,OUTBACK,2015,Base,2.5i,27995,11.0 (Manuelle ville) / 8.2 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/25i/
Subaru,OUTBACK,2015,Base,2.5i Groupe Limited,35895,9.3 (Automatique ville) / 7.1 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/25i-groupe-limited/
Subaru,OUTBACK,2015,Base,2.5i Groupe Tourisme,31195,11.0 (Manuelle ville) / 8.2 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/25i-groupe-tourisme/
Subaru,OUTBACK,2015,Base,2.5i avec option PZEV,29995,9.3 (Automatique ville) / 7.1 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/25i-avec-option-pzev/
Subaru,OUTBACK,2015,Base,3.6R Groupe Limited,38895,12.0 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/36r-groupe-limited/
Subaru,OUTBACK,2015,Base,3.6R Groupe tourisme,35495,12.0 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2015/base/36r-groupe-tourisme/
Subaru,OUTBACK,2016,Base,2.5i,27995,11.0 (Manuelle ville) / 8.2 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/25i/
Subaru,OUTBACK,2016,Base,2.5i Groupe Limited,35995,9.3 (Automatique ville) / 7.1 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/25i-groupe-limited/
Subaru,OUTBACK,2016,Base,2.5i Groupe Tourisme,31195,11.0 (Manuelle ville) / 8.2 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/25i-groupe-tourisme/
Subaru,OUTBACK,2016,Base,2.5i avec option PZEV,29995,9.3 (Automatique ville) / 7.1 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/25i-avec-option-pzev/
Subaru,OUTBACK,2016,Base,3.6R Groupe Limited,38995,12.0 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/36r-groupe-limited/
Subaru,OUTBACK,2016,Base,3.6R Groupe tourisme,35495,12.0 (Automatique ville) / 8.6 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2016/base/36r-groupe-tourisme/
Subaru,OUTBACK,2017,Base,2.5i,27995,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i/
Subaru,OUTBACK,2017,Base,2.5i Limited,36095,9.4 (Automatique ville) / 7.3 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-limited/
Subaru,OUTBACK,2017,Base,2.5i Limited avec Technologie,37595,9.4 (Automatique ville) / 7.3 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-limited-avec-technologie/
Subaru,OUTBACK,2017,Base,2.5i Premier avec Technologie,38595,9.4 (Automatique ville) / 7.3 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-premier-avec-technologie/
Subaru,OUTBACK,2017,Base,2.5i Tourisme,31295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-tourisme/
Subaru,OUTBACK,2017,Base,2.5i Tourisme avec Technologie,34095,9.4 (Automatique ville) / 7.3 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-tourisme-avec-technologie/
Subaru,OUTBACK,2017,Base,2.5i avec option PZEV,29995,9.4 (Automatique ville) / 7.3 (Automatique autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/25i-avec-option-pzev/
Subaru,OUTBACK,2017,Base,3.6R Limited,39095,12.0 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/36r-limited/
Subaru,OUTBACK,2017,Base,3.6R Limited avec Technologie,40595,12.0 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/36r-limited-avec-technologie/
Subaru,OUTBACK,2017,Base,3.6R Premier avec Technologie,41595,12.0 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/36r-premier-avec-technologie/
Subaru,OUTBACK,2017,Base,3.6R Tourisme,35595,12.0 (Automatique ville) / 8.7 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2017/base/36r-tourisme/
Subaru,OUTBACK,2018,Base,2.5i,29295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i/
Subaru,OUTBACK,2018,Base,2.5i Limited,36795,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i-limited/
Subaru,OUTBACK,2018,Base,2.5i Limited avec EyeSight,38295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i-limited-avec-eyesight/
Subaru,OUTBACK,2018,Base,2.5i Premier avec EyeSight,39195,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i-premier-avec-eyesight/
Subaru,OUTBACK,2018,Base,2.5i Tourisme,32795,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i-tourisme/
Subaru,OUTBACK,2018,Base,2.5i Tourisme avec EyeSight,34295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/25i-tourisme-avec-eyesight/
Subaru,OUTBACK,2018,Base,"3,5R Premier avec EyeSight",42195,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/35r-premier-avec-eyesight/
Subaru,OUTBACK,2018,Base,"3,6R Limited",39795,11.9 (Automatique ville) / 8.2 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/36r-limited/
Subaru,OUTBACK,2018,Base,"3,6R Limited avec EyeSight",41295,11.9 (Automatique ville) / 8.2 (Automatique autoroute),V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/36r-limited-avec-eyesight/
Subaru,OUTBACK,2018,Base,"3,6R Tourisme",35795,N/O,V6 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2018/base/36r-tourisme/
Subaru,OUTBACK,2019,Base,2.5i,29295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i/
Subaru,OUTBACK,2019,Base,2.5i Limited,36895,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i-limited/
Subaru,OUTBACK,2019,Base,2.5i Limited avec EyeSightR,38395,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i-limited-avec-eyesightr/
Subaru,OUTBACK,2019,Base,2.5i Premier avec EyeSightR,39295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i-premier-avec-eyesightr/
Subaru,OUTBACK,2019,Base,2.5i Tourisme,32795,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i-tourisme/
Subaru,OUTBACK,2019,Base,2.5i Tourisme avec EyeSightR,34295,9.4 (Automatique ville) / 7.3 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 2.5L DACT 16 soupapes,175 cv @                                                     5800 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/25i-tourisme-avec-eyesightr/
Subaru,OUTBACK,2019,Base,3.6R Limited,39895,12 (Automatique ville) / 8.7 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/36r-limited/
Subaru,OUTBACK,2019,Base,3.6R Limited avec EyeSightR,41395,12 (Automatique ville) / 8.7 (Automatique autoroute) / 11.0 (Manuelle ville) / 8.3 (Manuelle autoroute),H4 3.6L DACT 24 soupapes,256 cv @                                                     6000 rpm,Manuelle,SUV,5,5,https://www.auto123.com/fr/vehicules-neufs/caracteristiques/subaru/outback/2019/base/36r-limited-avec-eyesightr/
